Source,Target,Weight,Sqrt_Weight
Hungary,Japan,5.836462171340124e-05,0.007639674188956047
Hungary,Luxembourg,0.0007473326378054562,0.027337385350568115
Hungary,Malaysia,1.953616201145817e-06,0.0013977182123539127
Hungary,Mexico,3.6824814865821416e-08,0.00019189792824786153
Hungary,Netherlands,0.0002649486959709667,0.016277244729098556
Hungary,Norway,0.0,0.0
Hungary,Poland,2.5909835593748056e-05,0.005090170487689784
Hungary,Republic of Korea,0.0,0.0
Hungary,Russian Federation,3.5831045626554147e-05,0.005985903910568073
Hungary,Saudi Arabia,0.0,0.0
Hungary,Singapore,8.101585406223296e-06,0.002846328408006233
Hungary,Spain,0.00017279155997242275,0.01314502034887823
Hungary,Sweden,5.4163666588484026e-05,0.007359596903940054
Hungary,Switzerland,0.0,0.0
Hungary,Taiwan Province of China,0.0,0.0
Hungary,Türkiye,2.7924201065983496e-06,0.0016710535917792552
Hungary,United Kingdom,1.1800961737189484e-06,0.0010863223157603586
Hungary,United States,0.005219794722172221,0.0722481468424777
India,Ireland,0.0,0.0
India,Italy,1.3297507944775052e-05,0.0036465748236907264
India,Japan,0.0002715574848075847,0.016479001329194217
India,Luxembourg,8.846685373977992e-06,0.0029743378042814826
India,Malaysia,3.6254605695464e-05,0.006021179759437847
India,Mexico,4.877472536186534e-05,0.00698389041737235
India,Netherlands,0.0003544571939840516,0.01882703359491483
India,Norway,0.0,0.0
India,Poland,1.357283328389598e-05,0.0036841326365775677
India,Republic of Korea,5.072099614414049e-05,0.007121867461848787
India,Russian Federation,2.569188311059896e-06,0.001602868775371177
India,Saudi Arabia,1.533425464822852e-05,0.0039158976810213676
India,Singapore,0.0034127710223488196,0.05841892691884044
India,Spain,2.830939319672958e-05,0.005320657214736689
India,Sweden,0.0,0.0
India,Switzerland,0.00011323757278691832,0.010641314429473378
India,Taiwan Province of China,9.803029166496738e-07,0.0009901024778525068
India,Türkiye,0.0,0.0
India,United Kingdom,0.0004778022668969492,0.021858688590511308
India,United States,0.000991418540910467,0.031486799470738
Ireland,Italy,0.002673282617898546,0.05170379693889556
Ireland,Japan,0.0,0.0
Ireland,Luxembourg,0.0023804652160496352,0.04879001143727715
Ireland,Malaysia,0.00010799614378088267,0.010392119311328303
Ireland,Mexico,0.0002002299789643686,0.014150264271891482
Ireland,Netherlands,0.008804815339811669,0.09383397753378926
Ireland,Norway,0.0,0.0
Ireland,Poland,0.0003788248084056305,0.019463422319973188
Ireland,Republic of Korea,0.0,0.0
Ireland,Russian Federation,0.0,0.0
Ireland,Saudi Arabia,0.0,0.0
Ireland,Singapore,0.0,0.0
Ireland,Spain,0.00043670114678970935,0.020897395693954532
Ireland,Sweden,0.001025876789937555,0.032029311418411026
Ireland,Switzerland,0.0,0.0
Ireland,Türkiye,1.238535952356919e-05,0.003519283950403717
Ireland,United Kingdom,0.0016780967590283447,0.040964579321998956
Ireland,United States,0.015185409309889493,0.12322909279017473
Italy,Japan,3.5484183204304464e-05,0.005956860180019711
Italy,Luxembourg,0.005441637739249486,0.07376745718302541
Italy,Malaysia,1.4731587595110137e-05,0.0038381750344545435
Italy,Mexico,6.045235005551629e-05,0.00777511093525464
Italy,Netherlands,0.006831649417371208,0.08265379251656399
Italy,Norway,2.5468314015456782e-05,0.0050466141139834325
Italy,Poland,0.0003455903335756436,0.018590060074557144
Italy,Republic of Korea,4.736714102332744e-06,0.0021763993434874822
Italy,Russian Federation,0.00011468165013846129,0.010708951869275597
Italy,Saudi Arabia,0.00025679523193203487,0.016024831728665197
Italy,Singapore,3.730391404584957e-05,0.006107693021579389
Italy,Spain,0.018760937151970445,0.1369705703863806
Italy,Sweden,0.00015627281924935412,0.012500912736650637
Italy,Switzerland,0.0006443056668488766,0.025383176847055152
Italy,Taiwan Province of China,1.8234896314195074e-06,0.0013503664804117093
Italy,Türkiye,4.497635319310932e-05,0.006706441171971117
Italy,United Kingdom,0.002179992139500739,0.04669038594294053
Italy,United States,0.003816242875686852,0.061775746662317665
Japan,Luxembourg,0.0004116215846807273,0.020288459396433416
Japan,Malaysia,0.0005982816184782233,0.024459795961500237
Japan,Mexico,0.00042346133990107997,0.020578176301632757
Japan,Netherlands,0.0007856584587253678,0.028029599688996057
Japan,Norway,0.0,0.0
Japan,Poland,0.0001554324454109963,0.012467254926847221
Japan,Republic of Korea,0.0012158625014262257,0.03486921997157702
Japan,Russian Federation,4.6986255855500944e-05,0.006854652132347852
Japan,Saudi Arabia,0.0006305856490476239,0.025111464494282764
Japan,Singapore,0.0015432350484027293,0.03928403045007894
Japan,Spain,0.0,0.0
Japan,Sweden,0.000245394104231398,0.01566505998173636
Japan,Switzerland,0.0006671315186407636,0.025828889225840968
Japan,Taiwan Province of China,0.000611332667329294,0.024725142412720173
Japan,Türkiye,1.1795580498637325e-06,0.001086074606030236
Japan,United Kingdom,0.003910198668619141,0.06253158136988973
Japan,United States,0.020416584475027224,0.14288661405123723
Luxembourg,Malaysia,5.403886136981996e-06,0.0023246260208863697
Luxembourg,Mexico,0.0011744549142782051,0.03427032118726355
Luxembourg,Netherlands,0.004893635919219841,0.06995452751051816
Luxembourg,Norway,2.8252384727615207e-05,0.005315297237936483
Luxembourg,Poland,0.0012145011058522245,0.03484969305248218
Luxembourg,Republic of Korea,0.0,0.0
Luxembourg,Russian Federation,0.0,0.0
Luxembourg,Saudi Arabia,5.897790249318662e-07,0.0007679707187984879
Luxembourg,Singapore,0.0009928396547456795,0.03150935820904132
Luxembourg,Spain,0.0069323280011645535,0.08326060293538928
Luxembourg,Sweden,0.0034419821792783223,0.05866840869904622
Luxembourg,Switzerland,0.0016933549017343478,0.04115039370084262
Luxembourg,Taiwan Province of China,3.3095650680920664e-05,0.00575288194567911
Luxembourg,Türkiye,0.000343841171535278,0.018542954768193714
Luxembourg,United Kingdom,0.05706422252824832,0.23888118914692366
Luxembourg,United States,0.028383532731800307,0.16847413074950204
Malaysia,Mexico,7.374665224159142e-06,0.0027156334848722026
Malaysia,Netherlands,0.0007706331851644682,0.027760280711197217
Malaysia,Norway,0.0,0.0
Malaysia,Poland,0.0,0.0
Malaysia,Republic of Korea,8.295754568515056e-05,0.009108103297896361
Malaysia,Russian Federation,6.5587957075335e-06,0.0025610145855760953
Malaysia,Saudi Arabia,0.000741613855832495,0.027232588122183595
Malaysia,Singapore,0.004486035305641455,0.0669778717610634
Malaysia,Spain,4.812769707676236e-06,0.0021938025680713013
Malaysia,Sweden,0.000794315525159214,0.028183603835549742
Malaysia,Switzerland,5.114040794330059e-05,0.007151252194077663
Malaysia,Taiwan Province of China,0.00035571995186607294,0.018860539543344802
Malaysia,Türkiye,0.0,0.0
Malaysia,United Kingdom,0.0005011375740121699,0.022386102251445425
Malaysia,United States,0.0016260044761426964,0.04032374580991573
Mexico,Netherlands,0.0002716522188836176,0.016481875466208863
Mexico,Norway,1.9875553140203893e-05,0.00445820066172485
Mexico,Poland,1.4450352823563135e-07,0.0003801361969552904
Mexico,Republic of Korea,0.00017156671835267986,0.01309834792455445
Mexico,Russian Federation,0.0,0.0
Mexico,Saudi Arabia,0.0,0.0
Mexico,Singapore,0.00041921493092157046,0.020474738848678155
Mexico,Spain,0.00246138378265065,0.04961233498486692
Mexico,Sweden,6.747072045220549e-05,0.008214056272768375
Mexico,Switzerland,0.00020600981340870088,0.014353041956627205
Mexico,Taiwan Province of China,2.5596409682042993e-05,0.005059289444382778
Mexico,Türkiye,0.0,0.0
Mexico,United Kingdom,0.0003142342644836983,0.017726654069048064
Mexico,United States,0.008715164651418188,0.09335504620221763
Netherlands,Norway,0.0005240413761476512,0.02289195002938044
Netherlands,Poland,0.0015446146518415993,0.03930158586929539
Netherlands,Republic of Korea,8.847032474704647e-05,0.009405866506975658
Netherlands,Russian Federation,0.006101334241568017,0.07811103789841752
Netherlands,Saudi Arabia,0.0005331602385384071,0.023090262851219494
Netherlands,Singapore,0.001812137937909081,0.0425692134988313
Netherlands,Spain,0.011266485981678391,0.10614370439021992
Netherlands,Sweden,0.0,0.0
Netherlands,Switzerland,0.01048048387165345,0.10237423441302723
Netherlands,Taiwan Province of China,0.003733713472360573,0.06110411992951517
Netherlands,Türkiye,0.0032647906855468984,0.057138346891968256
Netherlands,United Kingdom,0.023033714706616186,0.15176862227290655
Netherlands,United States,0.026398996625825264,0.16247768039280122
Norway,Norway,0.0,0.0
Norway,Poland,0.00012586299247719553,0.011218867700316085
Norway,Republic of Korea,0.0,0.0
Norway,Russian Federation,0.0007667817365573431,0.02769082404980652
Norway,Saudi Arabia,1.533425464822852e-05,0.0039158976810213676
Norway,Singapore,0.0,0.0
Norway,Spain,0.0003018969110893739,0.017375180893716584
Norway,Sweden,0.0034966626118602693,0.059132585026026634
Norway,Switzerland,0.0,0.0
Norway,Taiwan Province of China,0.0,0.0
Norway,Türkiye,2.9488951246593312e-06,0.0017172347319627946
Norway,United Kingdom,0.0012382240636037588,0.035188408085671606
Norway,United States,0.0014012819691702366,0.03743370098147172
Poland,Republic of Korea,2.0732129961115838e-05,0.004553254875483673
Poland,Russian Federation,1.731782895383062e-05,0.00416146956661113
Poland,Saudi Arabia,0.0,0.0
Poland,Singapore,0.0,0.0
Poland,Spain,0.0004594947406078757,0.021435828432973515
Poland,Sweden,0.0006379444717736981,0.025257562664946477
Poland,Switzerland,0.00043543865147519347,0.020867166829140783
Poland,Taiwan Province of China,2.343817364566025e-07,0.00048412987560839755
Poland,Türkiye,7.265833830154677e-06,0.0026955210683937674
Poland,United Kingdom,0.0005210306001430273,0.022826094719487766
Poland,United States,0.0006807510998229085,0.026091207327812727
Republic of Korea,Russian Federation,7.089580316159481e-05,0.008419964558214886
Republic of Korea,Saudi Arabia,2.064226587261532e-05,0.0045433760434962145
Republic of Korea,Singapore,0.00024650109999640535,0.015700353499090564
Republic of Korea,Spain,0.0,0.0
Republic of Korea,Sweden,0.0,0.0
Republic of Korea,Switzerland,0.0,0.0
Republic of Korea,Taiwan Province of China,1.977423488355504e-05,0.004446823010145
Republic of Korea,Türkiye,4.36436478449581e-05,0.006606333918669121
Republic of Korea,United Kingdom,5.90048086859474e-05,0.007681458760284234
Republic of Korea,United States,0.0028020401474512964,0.05293430029245023
Russian Federation,Saudi Arabia,0.00032437846371252644,0.018010509812676778
Russian Federation,Singapore,1.1142406126315533e-05,0.003338024284860063
Russian Federation,Spain,0.0002160906703702513,0.014700022801691543
Russian Federation,Sweden,0.0003121984652454385,0.017669138780524604
Russian Federation,Switzerland,0.0002277416960298778,0.015091113147474503
Russian Federation,Taiwan Province of China,0.0,0.0
Russian Federation,Türkiye,0.00013688275754287672,0.011699690489191443
Russian Federation,United Kingdom,0.0009404671907225162,0.03066703752765363
Russian Federation,United States,0.0010971553040583018,0.033123334736380364
Saudi Arabia,Singapore,3.5386741495911975e-06,0.0018811363984547207
Saudi Arabia,Spain,0.00032850691688704947,0.018124759774602518
Saudi Arabia,Sweden,4.54129849197537e-05,0.006738915708016661
Saudi Arabia,Switzerland,6.015746054305035e-05,0.007756124067022804
Saudi Arabia,Taiwan Province of China,5.602900736852729e-05,0.0074852526589639775
Saudi Arabia,Türkiye,1.1205801473705457e-05,0.003347506754840901
Saudi Arabia,United Kingdom,0.0002618618870697486,0.01618214717118061
Saudi Arabia,United States,0.0023461409611789637,0.04843697927388705
Singapore,Spain,0.0,0.0
Singapore,Sweden,0.00018237342856433397,0.013504570654572251
Singapore,Switzerland,0.0,0.0
Singapore,Taiwan Province of China,0.00030400152853313884,0.01743563960780157
Singapore,Türkiye,3.3617404421116374e-05,0.005798051778064453
Singapore,United Kingdom,0.00395031807257297,0.06285155584846702
Singapore,United States,0.006728017694117667,0.08202449447645299
Spain,Sweden,0.0,0.0
Spain,Switzerland,0.0012245390751940647,0.03499341474040601
Spain,Taiwan Province of China,0.0,0.0
Spain,Türkiye,0.000343841171535278,0.018542954768193714
Spain,United Kingdom,0.018441829490462223,0.13580069768032205
Spain,United States,0.01009056721674232,0.10045181539794251
Sweden,Switzerland,0.0009883532952228216,0.031438086697870495
Sweden,Taiwan Province of China,0.0,0.0
Sweden,Türkiye,1.238535952356919e-05,0.003519283950403717
Sweden,United Kingdom,0.0,0.0
Sweden,United States,0.012157098963026898,0.11025923527318199
Switzerland,Türkiye,0.00015157320940748962,0.012311507194795023
Switzerland,United Kingdom,0.0029750224539454684,0.05454376640777082
Switzerland,United States,0.0018522197057475188,0.04303742215499807
Taiwan Province of China,Türkiye,1.7693370747955987e-06,0.0013301643036841722
Taiwan Province of China,United Kingdom,0.0003841738067167274,0.019600352208996842
Taiwan Province of China,United States,0.0020149915916841065,0.0448886577175583
Türkiye,United Kingdom,0.00041461465452710195,0.02036208865826642
Türkiye,United States,0.002494765275461794,0.049947625323550605
United Kingdom,United States,0.038967012912175206,0.19740064060730705
